,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
1207,0x11d5d,CUS_0xdda,April,Freifeldy,26,446-78-2504,Engineer,14058.75,1367.5625,8,5,16,5,"Debt Consolidation Loan, Not Specified, Not Specified, Payday Loan, and Student Loan",26,17,-4.11,9.0,Bad,1977.54,32.38996402404922,10 Years and 1 Months,Yes,45.94205730482812,127.6286985681025,Low_spent_Small_value_payments,253.18549412706935,Poor
1208,0x139b8,CUS_0x73ae,March,Alan Wheatleyx,-500,357-90-6128,Entrepreneur,64815.64,,9,6,28,9,"Mortgage Loan, Not Specified, Home Equity Loan, Auto Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, and Personal Loan",56,20,25.79,11.0,Bad,2530.78,38.368438492694565,5 Years and 7 Months,NM,356.6974589951177,378.7558797428103,Low_spent_Medium_value_payments,107.27699459540537,Poor
1209,0x1e08d,CUS_0x9819,April,Ferreiras,46,284-59-0994,Journalist,24363.78,,3,3,19,2,"Not Specified, and Home Equity Loan",9,15,15.79,4.0,Standard,242.11,37.29991165818112,32 Years and 1 Months,Yes,6110.0,62.71654103697737,High_spent_Small_value_payments,343.69740409099745,Standard
1210,0x21352,CUS_0x3ace,May,Shirbonf,30,#F%$D@*&8,Engineer,19938.73,1813.5608333333328,7,5,19,8,"Personal Loan, Not Specified, Not Specified, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Student Loan",56,18,27.26,10.0,Bad,4203.56,28.17955222276226,12 Years and 9 Months,Yes,111.96628296910264,68.19217189530183,High_spent_Medium_value_payments,251.19762846892883,Poor
1211,0xbf9c,CUS_0x697a,March,Carolinek,23,508-44-2013,Mechanic,19722.7_,1625.5583333333334,4,5,25,7,"Not Specified, Auto Loan, Auto Loan, Home Equity Loan, Not Specified, Mortgage Loan, and Student Loan",27,14,7.83,11.0,Standard,2227.91,23.34210806226991,6 Years and 5 Months,Yes,85.22868929583565,__10000__,Low_spent_Medium_value_payments,204.12106441011952,Standard
1212,0x24b40,CUS_0x8fee,July,Yukhananovs,53,317-51-1283,Doctor,37201.06,,0,5,2,2,"Payday Loan, and Student Loan",7,0,2.99,4.0,Good,518.13,25.942859210131804,27 Years and 7 Months,No,37.220392561231094,__10000__,High_spent_Large_value_payments,460.68635799325904,Standard
1213,0x1d151,CUS_0x178b,April,Days,44_,543-67-7876,Developer,43456.5,3437.375,2,1,8,0,,1,11,2.62,3.0,Good,389.9,35.41141874804524,31 Years and 1 Months,No,0.0,88.20915247734524,High_spent_Large_value_payments,495.5283475226548,Good
1214,0x3ae7,CUS_0xc090,February,Christina Fincherk,45,773-65-0430,Scientist,45421.38,3942.115,4,10,17,2,"Debt Consolidation Loan, and Home Equity Loan",27,9,16.34,10.0,_,2632.69,28.68943427231781,19 Years and 3 Months,Yes,49.80258502762167,521.3341254450331,Low_spent_Small_value_payments,113.07478952734522,Poor
1215,0x15816,CUS_0x5da3,January,Valetkevitchb,29,333-52-1932,Engineer,17271.525,1269.29375,8,3,5,1,Debt Consolidation Loan,14,20,4.74,0.0,Good,899.28,23.378974419897258,32 Years and 2 Months,No,13.314419454257422,38.53162926214714,High_spent_Small_value_payments,335.08332628359545,Good
1216,0x70d4,CUS_0x28f3,July,Singhv,35,995-69-9991,Lawyer,56038.28,4860.856666666667,5,4,10,2,"Personal Loan, and Credit-Builder Loan",2,,8.03,4.0,Good,264.52,36.67998761767539,21 Years and 3 Months,No,76.22103398122317,75.53851220298222,High_spent_Medium_value_payments,584.3261204824612,Good
1217,0x1d6f2,CUS_0x4889,May,Leskei,45,352-25-2221,Accountant,61540.56,5352.38,7,8,17,-100,"Not Specified, Debt Consolidation Loan, Personal Loan, and Personal Loan",55,15,17.15,7.0,Standard,1599.3,38.64731190384808,18 Years and 9 Months,Yes,146.19821930099008,72.60181416767931,High_spent_Large_value_payments,556.4379665313306,Poor
1218,0x1679f,CUS_0x191b,June,Yunx,55,842-62-4462,Accountant,108625.29,9105.1075,8,6,13,0,,11,,2.88,3.0,_,303.74,42.29982209295871,22 Years and 1 Months,No,0.0,307.3217270072095,High_spent_Medium_value_payments,853.1890229927907,Standard
1219,0x20fa7,CUS_0x2509,February,Jonesu,14,026-87-1097,Entrepreneur,37777.92,,3,4,20,5,"Home Equity Loan, Personal Loan, Mortgage Loan, Student Loan, and Payday Loan",30,20,18.37,9.0,Standard,1336.0,24.945342498809843,,Yes,100.42794975590311,190.8058122319977,Low_spent_Small_value_payments,304.28223801209924,Poor
1220,0x53c4,CUS_0x17b0,July,Chucki,21,713-73-3196,Developer,42710.62,3766.2183333333337,8,6,13,0_,,21,12_,11.04,0.0,Standard,1172.87,27.065432657912694,18 Years and 1 Months,No,0.0,189.0116901950426,Low_spent_Medium_value_payments,467.6101431382907,Standard
1221,0x1dd6c,CUS_0xa12,July,Rigbyy,38,399-16-3100,Teacher,17172.14,1381.0116666666663,5,6,15,3,"Mortgage Loan, Mortgage Loan, and Personal Loan",20,18_,19.21,7.0,Standard,2334.98,29.909562120598657,10 Years and 2 Months,Yes,24.95699192158311,,Low_spent_Medium_value_payments,288.6871980034733,Poor
1222,0x126e3,CUS_0xc2a7,June,Paul Arnolda,25,790-76-9764,_______,39323.36,,7,3,34,3,"Home Equity Loan, Auto Loan, and Debt Consolidation Loan",20,14,12.39,7.0,_,1425.04,41.00190118273627,,Yes,58.674038130129325,76.02894204515167,High_spent_Large_value_payments,452.09168649138564,Poor
1223,0x8528,CUS_0xb013,March,Rhysg,21,#F%$D@*&8,Developer,32667.1,2593.258333333333,6,8,32,7,"Student Loan, Auto Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Personal Loan",45,16,21.14,7.0,Bad,3908.8,32.95831951232441,1 Years and 1 Months,Yes,117.5504507407801,__10000__,Low_spent_Large_value_payments,304.1072399021615,Standard
1224,0x10e6c,CUS_0xa262,July,,22,579-46-3006,Lawyer,67639.38,,3,2,7,2,"Debt Consolidation Loan, and Home Equity Loan",3,7,7.23,0.0,Good,423.26,30.330853575919143,26 Years and 7 Months,No,96.24654424227133,192.93023119564216,High_spent_Medium_value_payments,528.7847245620867,Standard
1225,0x3653,CUS_0xbaf4,June,Brad Haynesl,50,808-03-7348,Musician,18268.61,1317.3841666666667,3,4,6,4,"Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Payday Loan",24,14,9.05,3.0,Standard,393.05,25.35225982138436,25 Years and 8 Months,NM,42.07877620917242,83.86811132453103,High_spent_Small_value_payments,265.7915291329632,Good
1226,0x20e9f,CUS_0x1aa4,February,Michelle Sierrae,42,404-72-1681,Doctor,100192.32,8171.3600000000015,8,4,5,4,"Home Equity Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",12,8,7.98,1.0,Standard,1221.55,30.701076400082165,24 Years and 11 Months,Yes,167.47365536369094,151.0418322857619,High_spent_Large_value_payments,738.6205123505472,Standard
1227,0x130a4,CUS_0x785,July,Patricia Duarten,43_,949-02-1723,Media_Manager,19833971.0,8310.016666666666,3,4,14,4,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Not Specified",24,16,11.64,3.0,Standard,412.77,29.69159101162923,,Yes,224.88405012184813,132.95136031111926,High_spent_Large_value_payments,713.1662562336992,Standard
1228,0x27fc,CUS_0xbda2,July,Joness,32,137-60-0428,Manager,37302.1,3320.508333333333,3,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",13,,3.07,5.0,Good,907.73,24.40644616642794,22 Years and 2 Months,No,80.27175238706691,79.91578068877426,High_spent_Medium_value_payments,421.8633002574922,Good
1229,0xfa93,CUS_0x31b7,February,Luciana Lopezs,41,303-30-5170,Lawyer,31200.24,2588.02,2,3,1,3,"Not Specified, Personal Loan, and Student Loan",10,5,10.64,3.0,Good,14.34,24.171259778506407,22 Years and 8 Months,No,71.67124256919055,40.20067082688125,High_spent_Medium_value_payments,396.9300866039282,Good
1230,0x738c,CUS_0x66bb,July,Caroline Valetkevitchu,46,310-18-5191,Scientist,142665.96,10962.852930842892,8,6,6,0,,22,20,16.42,7.0,Standard,474.5,28.765958614713803,22 Years and 7 Months,Yes,1102.9770691571075,804.6956469440854,Low_spent_Medium_value_payments,681.8873530559148,Good
1231,0xf0a5,CUS_0x2d52,April,Tetsushi Kajimotov,18,566-07-5369,Journalist,126971.0,,0,7,6,3_,"Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",25,1,11.83,1.0,Good,772.58,25.297884172526953,18 Years and 0 Months,No,293.52888220767414,1020.7596684980424,Low_spent_Medium_value_payments,33.00311596095014,Standard
1232,0x232a1,CUS_0x9d2e,April,Mutikanie,23,679-69-9201,Scientist,15160.61,1335.3841666666667,3,3,7,4,"Personal Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",9,3,5.89,4.0,_,1168.42,37.60724055370589,31 Years and 10 Months,No,37.4243197946215,148.1672167076637,Low_spent_Small_value_payments,237.9468801643815,Poor
1233,0x126d4,CUS_0x5ef2,March,Baseso,20,556-28-1765,Architect,17804.96,,4,4,13,2,"Not Specified, and Personal Loan",12,18_,7.17,3.0,_,1226.09,34.098663732632275,18 Years and 1 Months,No,20.936581053946732,111.7323948667677,Low_spent_Small_value_payments,282.00569074595217,Standard
1234,0x1398d,CUS_0x1c9c,August,Dougq,28,#F%$D@*&8,Musician,64425.78,5254.815,1,3,8,4,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",6,8,2.69,1.0,Good,711.1,32.61044711910465,,No,165.5650526321974,318.7564697589893,Low_spent_Small_value_payments,331.15997760881316,Poor
1235,0x1f500,CUS_0xb745,July,Alister Bulll,40,230-68-7913,Developer,60515.32,5148.943333333334,7,6,5,1,Credit-Builder Loan,7,8,3.35,7.0,Good,1357.57,37.88132421344133,29 Years and 10 Months,No,34.489544685295726,193.1730174101884,Low_spent_Medium_value_payments,567.2317712378493,Good
1236,0x1154a,CUS_0xe91,January,Tovad,34,377-80-4073,Doctor,33777.11,2918.7591666666667,7,7,14,2,"Home Equity Loan, and Not Specified",29,,3.49,,Standard,619.29,35.171742965172236,,No,33.53558862984241,298.62283056673766,!@9#%8,249.71749747008653,Standard
1237,0x19f04,CUS_0xbab8,March,Bernie Woodallc,47,624-51-5781,Musician,175972.0,14771.333333333336,3,4,3,2,"Personal Loan, and Payday Loan",2,4,8.01,3.0,Good,171.93,36.17551052966221,23 Years and 11 Months,No,285.6316023398373,428.20718436446265,Low_spent_Medium_value_payments,1043.2945466290334,Standard
1238,0x1c5c7,CUS_0xc78,February,Swatiq,39,906-90-3717,Teacher,33960.07,3080.005833333333,1,5,11,1,Not Specified,6,6,4.23,2.0,Good,482.5,33.250742408064504,25 Years and 6 Months,No,23.172582496377373,137.47668698300438,Low_spent_Small_value_payments,437.35131385395164,Standard
1239,0x1e360,CUS_0x6821,July,Sudipq,26_,159-13-1368,Architect,34105.84,3093.153333333333,10,5,19,7,"Student Loan, Not Specified, Student Loan, Credit-Builder Loan, Not Specified, Payday Loan, and Not Specified",44,,3.22,13.0,Bad,3084.2,33.50291337165812,14 Years and 7 Months,NM,143.12771149957888,389.48067288067716,Low_spent_Small_value_payments,66.70694895307724,Poor
1240,0x1e295,CUS_0xc03a,August,Edward Krudyh,44,932-28-9901,Manager,33401.1,2701.425,1,7,1,2,"Not Specified, and Not Specified",3,9,11.39,8.0,Good,857.99,25.86031012825743,18 Years and 11 Months,No,54.21282396276768,63.36692237488333,High_spent_Medium_value_payments,402.562753662349,Standard
1241,0x17eb6,CUS_0x3f83,January,Gouldj,26,485-35-2240,Media_Manager,36585.12,2853.76,7,6,15,1,Home Equity Loan,18,,11.85,0.0,Standard,1398.09,30.935355773590658,30 Years and 1 Months,Yes,21.564536095049863,341.83593646295503,Low_spent_Small_value_payments,211.9755274419952,Standard
1242,0x23f0d,CUS_0x4de9,April,Norihikoc,36,005-57-7419,Writer,36820.36,3300.3633333333332,5,3,5,2,"Mortgage Loan, and Student Loan",27,14,12.92,7.0,Standard,975.09,27.242882911179787,17 Years and 8 Months,Yes,58.971305118755595,,Low_spent_Small_value_payments,289.0216167816025,Standard
1243,0x2be6,CUS_0x83a4,January,David Tollu,45,167-34-4316,Writer,69577.92,5882.16,5,6,3,3,"Payday Loan, Student Loan, and Debt Consolidation Loan",16,5,4.5299999999999985,1.0,Good,491.67,25.108178192968005,18 Years and 9 Months,No,135.38394696299764,378.00690243340966,Low_spent_Small_value_payments,364.8251506035928,Poor
1244,0x166dc,CUS_0x8db6,March,Stempelx,25,#F%$D@*&8,Architect,9481.025,561.0854166666667,4,6,32,-100,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, and Credit-Builder Loan",26,11,14.78,8.0,Standard,2429.47,25.478878694171748,16 Years and 10 Months,NM,31.460630160086637,19.630490357114944,Low_spent_Large_value_payments,275.0174211494651,Poor
1245,0x1d9f1,CUS_0xb82,April,Ghianniw,20,594-57-5012,Lawyer,9470.255,1077.1879166666668,10,8,23,7,"Personal Loan, Payday Loan, Auto Loan, Home Equity Loan, Student Loan, Personal Loan, and Payday Loan",34,21,17.71,14.0,Bad,3109.05,25.670287279475193,4 Years and 8 Months,NM,47.43163823425209,12.241881791929991,!@9#%8,288.0452716404846,Poor
1246,0x1aea2,CUS_0x858b,May,,24,270-22-4400,Media_Manager,58233.58,4702.798333333333,7,1487,9,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",23,8,10.55,0.0,Standard,544.6,31.89295909174479,31 Years and 2 Months,Yes,97.87318373515366,90.02215539697401,High_spent_Medium_value_payments,532.3844942012056,Standard
1247,0x19516,CUS_0x38ca,May,Alex Frewf,27,197-51-0710,Architect,31897.35,2908.1125,5,8,6,0,,19,9,6.88,9.0,Standard,1116.03,30.219179731680875,22 Years and 8 Months,No,0.0,205.87299122426072,Low_spent_Large_value_payments,354.9382587757392,Standard
1248,0xfadc,CUS_0xbec0,March,Josephines,19,186-66-2426,Writer,78006.32,6399.526666666668,9,5,23,6,"Auto Loan, Credit-Builder Loan, Personal Loan, Payday Loan, Payday Loan, and Auto Loan",30,17_,18.9,8.0,Bad,4799.54,26.68819212022209,0 Years and 10 Months,Yes,274.43341823294503,247.07920058269943,High_spent_Medium_value_payments,368.4400478510223,Standard
1249,0x12525,CUS_0x6b7,April,Anar,30,756-02-2173,Lawyer,19632.64,1537.053333333333,5,5,12,5,"Debt Consolidation Loan, Payday Loan, Not Specified, Home Equity Loan, and Payday Loan",20,11,10.95,4.0,Standard,2157.76,36.08583993257504,18 Years and 6 Months,Yes,54.48329066846021,153.20609751568338,Low_spent_Small_value_payments,236.01594514918972,Standard
1250,0x20fcd,CUS_0x8ee1,April,Richardh,53,#F%$D@*&8,Journalist,59999.02,5065.918333333333,4,4,11,2,"Personal Loan, and Home Equity Loan",12,12,4.9,0.0,Good,543.44,26.00190036159209,32 Years and 1 Months,No,84.24989668876324,__10000__,!@9#%8,220.33301072663662,Standard
1251,0x8e38,CUS_0x3a69,July,Andreasw,34,961-04-7892,_______,62925.64,5109.803333333333,7,5,21,2,"Credit-Builder Loan, and Debt Consolidation Loan",18,18,8.02,10.0,_,2060.33,31.00272455811192,20 Years and 1 Months,Yes,94.35528886874158,188.99952340086585,Low_spent_Medium_value_payments,507.6255210637257,Poor
1252,0x7a8e,CUS_0x4d68,January,C.r,48,558-98-5170,Media_Manager,60725.28,4920.44,3,3,19,1,Personal Loan,15,11,11.74,4.0,Standard,977.18,30.21888505928556,18 Years and 9 Months,Yes,37.94909505414184,108.1821226110598,High_spent_Medium_value_payments,595.9127823347983,Standard
1253,0x2123f,CUS_0x7c2,June,Andrea Shalal-Esax,45,460-71-7774,Developer,36217.7,3237.1416666666664,5,7,18,0,,11,13,10.27,11.0,Standard,793.26,38.16522918564117,31 Years and 1 Months,Yes,0.0,__10000__,High_spent_Small_value_payments,419.7966498713868,Standard
1254,0x937e,CUS_0x51de,January,Maloneq,25,#F%$D@*&8,_______,66553.95000000001,5581.162500000001,7,4,17,3,"Debt Consolidation Loan, Payday Loan, and Auto Loan",30,17,11.59,6.0,Standard,574.55,32.449520314378574,9 Years and 9 Months,Yes,134.75394160071303,77.377055868198,High_spent_Medium_value_payments,595.9852525310891,Standard
1255,0x24d68,CUS_0x38b6,July,Tiziana Barghiniu,24,698-45-9293,Musician,39447.48,3393.2900000000004,5,7,31,6,"Credit-Builder Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",30,17,9.41,8.0,Standard,1924.32,38.3737705874379,14 Years and 10 Months,Yes,194.42223742652493,171.55476169031047,Low_spent_Small_value_payments,263.3520008831647,Poor
1256,0x1aaee,CUS_0xa798,May,Reesea,15,124-78-6475,Journalist,7871.81,763.9841666666667,7,10,33,3_,"Student Loan, Student Loan, and Student Loan",45,18,7.22,7.0,_,1953.63,37.2270725067736,19 Years and 11 Months,Yes,10.13245254860697,39.66231020780374,Low_spent_Small_value_payments,316.603653910256,Poor
1257,0x1940a,CUS_0x7ed7,January,David Gaffenc,50,115-40-4075,Engineer,40067.96,3619.9966666666655,0,4,4,0,,8,9,3.45,,Good,401.8,25.58870740821826,16 Years and 3 Months,No,0.0,54.54823255194543,High_spent_Large_value_payments,547.4514341147212,Good
1258,0x20d5b,CUS_0x2488,February,Richard Hubbardc,26,593-49-8824,Lawyer,98455.26,8420.605,4,4,5592,3,"Student Loan, Personal Loan, and Not Specified",30,20,4.24,2.0,Standard,424.3,28.27653385540148,22 Years and 5 Months,No,238.35823891868188,319.9168228733185,Low_spent_Medium_value_payments,563.7854382079997,Standard
1259,0x1ab3e,CUS_0x115c,January,,19,#F%$D@*&8,Engineer,41695.76,3401.646666666667,6,7,15,9,"Not Specified, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",26,20,25.99,8.0,Bad,4453.51,21.705928473763276,7 Years and 11 Months,Yes,302.8057257057672,290.61693346443064,Low_spent_Medium_value_payments,26.742007496468943,Standard
1260,0x155fe,CUS_0x6894,May,Jessicaa,39,043-33-2748,Media_Manager,14388.68,1015.0566666666666,6,8,25,8,"Not Specified, Home Equity Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Auto Loan",19,24,19.78,12.0,_,3852.21,40.184563629447176,1 Years and 1 Months,Yes,87.02200428157549,57.04124769237082,Low_spent_Small_value_payments,247.4424146927204,Standard
1261,0x14cb9,CUS_0x6aa4,August,,18,147-09-0323,Architect,49732.35000000001,,6,10,18,1085,"Personal Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, and Not Specified",34,,8.72,9.0,Bad,4295.32,33.627464049337355,4 Years and 4 Months,Yes,211.3123413251602,397.91905776958674,!@9#%8,92.90485090525308,Poor
1262,0xdb0a,CUS_0x17d7,May,Polansekz,41,768-24-1090,Scientist,141789.84,11656.82,1211,6,19,1,Not Specified,16,17,8.02,1.0,Standard,1194.16,37.35577912489374,32 Years and 1 Months,Yes,85.74180593008646,458.5292121562695,High_spent_Medium_value_payments,871.4109819136439,Good
1263,0xc13e,CUS_0x4517,January,Jacke,55,052-90-2364,Teacher,40023.81,3214.3175,2,5,5,4,"Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, and Student Loan",13,4,_,4.0,Good,1137.04,35.722271135296495,27 Years and 4 Months,No,122.9857763390716,41.57105288395947,High_spent_Medium_value_payments,406.87492077696885,Good
1264,0x1624f,CUS_0x264a,February,Dhanyaa,34,#F%$D@*&8,Doctor,18753.34,1623.7783333333334,5,4,11,4,"Personal Loan, Home Equity Loan, Not Specified, and Auto Loan",24,11,18.1,5.0,Standard,2575.62,27.47390035759338,14 Years and 11 Months,NM,54.39627002599162,98.40079718623764,Low_spent_Large_value_payments,279.5807661211041,Standard
1265,0x13873,CUS_0x23b9,February,Moodyd,41,671-79-4575,_______,22125.96,1632.83,2,4,12,4,"Debt Consolidation Loan, Student Loan, Home Equity Loan, and Home Equity Loan",15,5,0.69,2.0,Good,828.16,38.47056695065986,22 Years and 9 Months,NM,66.21011430402332,124.21885967304372,Low_spent_Medium_value_payments,252.85402602293297,Good
1266,0x1df24,CUS_0xaca7,March,akumar Johnp,33,588-25-9381,Journalist,60694.74000000001,,7,7,30,4,"Student Loan, Personal Loan, Student Loan, and Personal Loan",18,13,7.59,10.0,_,1661.55,31.268113274217725,10 Years and 7 Months,Yes,179.58205793198795,125.71521284216392,High_spent_Medium_value_payments,442.39222922584815,Poor
1267,0xa553,CUS_0x9228,June,Paritoshs,39,907-49-9321,Developer,75004.04999999999,6416.337499999999,3,3,8,3,"Debt Consolidation Loan, Credit-Builder Loan, and Student Loan",34,9,20.36,9.0,Standard,199.04,33.47905415411653,8 Years and 10 Months,Yes,161.4996802205128,137.56267934711215,High_spent_Medium_value_payments,592.571390432375,Standard
1268,0x176a0,CUS_0x40d,July,Luke Jeffsj,43,011-33-6276,Engineer,17908.15,1748.3458333333335,4,4,16,7,"Auto Loan, Auto Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, Student Loan, and Credit-Builder Loan",10,13,13.86,5.0,Standard,755.6,29.095591981118396,9 Years and 11 Months,Yes,61.58979336251856,30.36670374575533,High_spent_Large_value_payments,322.8780862250594,Standard
1269,0x12a0e,CUS_0x4533,January,Langiw,25,546-54-3806,Mechanic,69761.43000000001,5654.4525,6,3,8,2,"Home Equity Loan, and Credit-Builder Loan",24,19,1.17,3.0,Standard,535.22,31.97145305964996,25 Years and 9 Months,No,58.41828837870677,124.91806652804213,High_spent_Small_value_payments,642.1088950932512,Standard
1270,0xc50e,CUS_0x4395,May,Jasonz,6037,861-88-4379,Scientist,45345.12,3737.76,8,7,19,5,"Student Loan, Credit-Builder Loan, Student Loan, Not Specified, and Home Equity Loan",30,,27.45,11.0,Bad,3794.13,35.17017632523504,0 Years and 9 Months,Yes,142.0302559038314,,High_spent_Small_value_payments,303.5963033445118,Poor
